Protein_ID,Fishers_oculina
evm.model.Ap7.2763,0
evm.model.Ap7.2760,0
evm.model.Ap7.2761,0
evm.model.Ap7.867,0
evm.model.Ap7.428,0
evm.model.Ap7.429,0
evm.model.Ap7.422,0
evm.model.Ap7.423,0
evm.model.Ap7.420,0
evm.model.Ap7.421,0
evm.model.Ap7.426,0
evm.model.Ap7.427,0
evm.model.Ap7.424,0
evm.model.Ap7.425,0
evm.model.Ap7.519,0
evm.model.Ap7.288,0
evm.model.Ap7.289,0
evm.model.Ap7.286,0
evm.model.Ap7.287,0
evm.model.Ap7.284,0
evm.model.Ap7.285,0
evm.model.Ap7.282,0
evm.model.Ap7.283,0
evm.model.Ap7.280,0
evm.model.Ap7.281,0
evm.model.Ap7.1170,0
evm.model.Ap7.1171,0
evm.model.Ap7.1178,0
evm.model.Ap7.1439,0
evm.model.Ap7.1438,0
evm.model.Ap7.1437,0
evm.model.Ap7.1436,0
evm.model.Ap7.1435,0
evm.model.Ap7.1434,0
evm.model.Ap7.1433,0
evm.model.Ap7.1432,0
evm.model.Ap7.1431,0
evm.model.Ap7.1430,0
evm.model.Ap7.710,0
evm.model.Ap7.2160,0
evm.model.Ap7.2161,0
evm.model.Ap7.2162,0
evm.model.Ap7.2164,0
evm.model.Ap7.2166,0
evm.model.Ap7.2167,0
evm.model.Ap7.2168,0
evm.model.Ap7.2169,0
evm.model.Ap7.2608,0
evm.model.Ap7.2606,0
evm.model.Ap7.1378,0
evm.model.Ap7.1379,0
evm.model.Ap7.1370,0
evm.model.Ap7.1371,0
evm.model.Ap7.1372,0
evm.model.Ap7.1373,0
evm.model.Ap7.1374,0
evm.model.Ap7.1375,0
evm.model.Ap7.1376,0
evm.model.Ap7.1377,0
evm.model.Ap7.29,0
evm.model.Ap7.28,0
evm.model.Ap7.25.1.5f15e7ae,0
evm.model.Ap7.25,0
evm.model.Ap7.25.2.5f15e7af,0
evm.model.Ap7.24,0
evm.model.Ap7.27,0
evm.model.Ap7.26,0
evm.model.Ap7.21,0
evm.model.Ap7.20,0
evm.model.Ap7.23,0
evm.model.Ap7.22,0
evm.model.Ap7.1341,0
evm.model.Ap7.1340,0
evm.model.Ap7.1343,0
evm.model.Ap7.1342,0
evm.model.Ap7.1344,0
evm.model.Ap7.1347,0
evm.model.Ap7.1346,0
evm.model.Ap7.2867,0
evm.model.Ap7.2409,0
evm.model.Ap7.866,0
evm.model.Ap7.58,0
evm.model.Ap7.1600,0
evm.model.Ap7.1601,0
evm.model.Ap7.1602,0
evm.model.Ap7.1604,0
evm.model.Ap7.1605,0
evm.model.Ap7.1605.1.5f15e8ff,0
evm.model.Ap7.1606,0
evm.model.Ap7.1607,0
evm.model.Ap7.1608,0
evm.model.Ap7.1609,0
evm.model.Ap7.1609.1.5f15e900,0
evm.model.Ap7.980,0
evm.model.Ap7.2335,0
evm.model.Ap7.2499,0
evm.model.Ap7.2056,0
evm.model.Ap7.2051,0
evm.model.Ap7.2265,0
evm.model.Ap7.169,0
evm.model.Ap7.168,0
evm.model.Ap7.167,0
evm.model.Ap7.166,0
evm.model.Ap7.165,0
evm.model.Ap7.163,0
evm.model.Ap7.162,0
evm.model.Ap7.161,0
evm.model.Ap7.160,0
evm.model.Ap7.599,0
evm.model.Ap7.596,0
evm.model.Ap7.597,0
evm.model.Ap7.594,0
evm.model.Ap7.595,0
evm.model.Ap7.592,0
evm.model.Ap7.593,0
evm.model.Ap7.590,0
evm.model.Ap7.591,0
evm.model.Ap7.2829,0
evm.model.Ap7.2828,0
evm.model.Ap7.1720,0
evm.model.Ap7.2578,0
evm.model.Ap7.2578.1.5f15e941,0
evm.model.Ap7.1107,0
evm.model.Ap7.1106,0
evm.model.Ap7.1105,0
evm.model.Ap7.1104,0
evm.model.Ap7.1101,0
evm.model.Ap7.1100,0
evm.model.Ap7.2450,0
evm.model.Ap7.2451,0
evm.model.Ap7.2452,0
evm.model.Ap7.2453,0
evm.model.Ap7.2454,0
evm.model.Ap7.2455,0
evm.model.Ap7.2456,0
evm.model.Ap7.2457,0
evm.model.Ap7.2458,0
evm.model.Ap7.1819,0
evm.model.Ap7.1818,0
evm.model.Ap7.2520,0
evm.model.Ap7.1897,0
evm.model.Ap7.208,0
evm.model.Ap7.209,0
evm.model.Ap7.1229,0
evm.model.Ap7.1808,0
evm.model.Ap7.155,0
evm.model.Ap7.1809,0
evm.model.Ap7.1805,0
evm.model.Ap7.1801,0
evm.model.Ap7.957,0
evm.model.Ap7.954,0
evm.model.Ap7.1211,0
evm.model.Ap7.1218,0
evm.model.Ap7.2321,0
evm.model.Ap7.430,0
evm.model.Ap7.2795,0
evm.model.Ap7.2204,0
evm.model.Ap7.2748,0
evm.model.Ap7.2749,0
evm.model.Ap7.2339,0
evm.model.Ap7.2331,0
evm.model.Ap7.2330,0
evm.model.Ap7.2333,0
evm.model.Ap7.2332,0
evm.model.Ap7.2337,0
evm.model.Ap7.2336,0
evm.model.Ap7.1521,0
evm.model.Ap7.1523,0
evm.model.Ap7.1523.1.5f15e8f5,0
evm.model.Ap7.1522,0
evm.model.Ap7.1525,0
evm.model.Ap7.1524,0
evm.model.Ap7.1527,0
evm.model.Ap7.1526,0
evm.model.Ap7.1529,0
evm.model.Ap7.1528,0
evm.model.Ap7.1804,0
evm.model.Ap7.516,0
evm.model.Ap7.517,0
evm.model.Ap7.514,0
evm.model.Ap7.515,0
evm.model.Ap7.512,0
evm.model.Ap7.513,0
evm.model.Ap7.510,0
evm.model.Ap7.511,0
evm.model.Ap7.518,0
evm.model.Ap7.713,0
evm.model.Ap7.1633,0
evm.model.Ap7.1636,0
evm.model.Ap7.2283,0
evm.model.Ap7.1723,0
evm.model.Ap7.1722,0
evm.model.Ap7.1721,0
evm.model.Ap7.1727,0
evm.model.Ap7.1726,0
evm.model.Ap7.1725,0
evm.model.Ap7.1724,0
evm.model.Ap7.1729,0
evm.model.Ap7.1728,0
evm.model.Ap7.2285,0
evm.model.Ap7.1891,0
evm.model.Ap7.1890,0
evm.model.Ap7.1893,0
evm.model.Ap7.1892,0
evm.model.Ap7.1895,0
evm.model.Ap7.1049,0
evm.model.Ap7.499,0
evm.model.Ap7.498,0
evm.model.Ap7.493,0
evm.model.Ap7.492,0
evm.model.Ap7.491,0
evm.model.Ap7.490,0
evm.model.Ap7.497,0
evm.model.Ap7.495,0
evm.model.Ap7.494,0
evm.model.Ap7.2531,0
evm.model.Ap7.2530,0
evm.model.Ap7.2536,0
evm.model.Ap7.2535,0
evm.model.Ap7.725,0
evm.model.Ap7.724,0
evm.model.Ap7.727,0
evm.model.Ap7.726,0
evm.model.Ap7.721,0
evm.model.Ap7.720,0
evm.model.Ap7.723,0
evm.model.Ap7.722,0
evm.model.Ap7.729,0
evm.model.Ap7.2539,0
evm.model.Ap7.496,0
evm.model.Ap7.1914,0
evm.model.Ap7.1915,0
evm.model.Ap7.1916,0
evm.model.Ap7.1910,0
evm.model.Ap7.1912,0
evm.model.Ap7.1913,0
evm.model.Ap7.1175,0
evm.model.Ap7.1918,0
evm.model.Ap7.1919,0
evm.model.Ap7.728,0
evm.model.Ap7.2874,0
evm.model.Ap7.2875,0
evm.model.Ap7.123,0
evm.model.Ap7.122,0
evm.model.Ap7.125,0
evm.model.Ap7.124,0
evm.model.Ap7.2878,0
evm.model.Ap7.2879,0
evm.model.Ap7.918,0
evm.model.Ap7.919,0
evm.model.Ap7.1894,0
evm.model.Ap7.2919,0
evm.model.Ap7.2918,0
evm.model.Ap7.2915,0
evm.model.Ap7.2914,0
evm.model.Ap7.2917,0
evm.model.Ap7.2916,0
evm.model.Ap7.2913,0
evm.model.Ap7.2912,0
evm.model.Ap7.2038,0
evm.model.Ap7.666,0
evm.model.Ap7.2035,0
evm.model.Ap7.2032,0
evm.model.Ap7.2033,0
evm.model.Ap7.2030,0
evm.model.Ap7.2031,0
evm.model.Ap7.2684,0
evm.model.Ap7.2687,0
evm.model.Ap7.2111,0
evm.model.Ap7.2683,0
evm.model.Ap7.1033,0
evm.model.Ap7.1032,0
evm.model.Ap7.1037,0
evm.model.Ap7.1036,0
evm.model.Ap7.1035,0
evm.model.Ap7.1034,0
evm.model.Ap7.875,0
evm.model.Ap7.874,0
evm.model.Ap7.877,0
evm.model.Ap7.876,0
evm.model.Ap7.1896,0
evm.model.Ap7.897,0
evm.model.Ap7.896,0
evm.model.Ap7.895,0
evm.model.Ap7.894,0
evm.model.Ap7.893,0
evm.model.Ap7.892,0
evm.model.Ap7.890,0
evm.model.Ap7.899,0
evm.model.Ap7.898,0
evm.model.Ap7.225,0
evm.model.Ap7.2274,0
evm.model.Ap7.2270,0
evm.model.Ap7.2271,0
evm.model.Ap7.2272,0
evm.model.Ap7.2273,0
evm.model.Ap7.2898,0
evm.model.Ap7.2890,0
evm.model.Ap7.2891,0
evm.model.Ap7.2892,0
evm.model.Ap7.2893,0
evm.model.Ap7.2894,0
evm.model.Ap7.2895,0
evm.model.Ap7.2896,0
evm.model.Ap7.2897,0
evm.model.Ap7.1208,0
evm.model.Ap7.1209,0
evm.model.Ap7.1168,0
evm.model.Ap7.1911,0
evm.model.Ap7.545,0
evm.model.Ap7.413,0
evm.model.Ap7.412,0
evm.model.Ap7.411,0
evm.model.Ap7.410,0
evm.model.Ap7.417,0
evm.model.Ap7.415,0
evm.model.Ap7.414,0
evm.model.Ap7.418,0
evm.model.Ap7.1446,0
evm.model.Ap7.1447,0
evm.model.Ap7.1444,0
evm.model.Ap7.1445,0
evm.model.Ap7.1443,0
evm.model.Ap7.1440,0
evm.model.Ap7.1448,0
evm.model.Ap7.1449,0
evm.model.Ap7.1998,0
evm.model.Ap7.1999,0
evm.model.Ap7.1994,0
evm.model.Ap7.1995,0
evm.model.Ap7.1996,0
evm.model.Ap7.1997,0
evm.model.Ap7.1990,0
evm.model.Ap7.1991,0
evm.model.Ap7.1992,0
evm.model.Ap7.1993,0
evm.model.Ap7.998,0
evm.model.Ap7.992,0
evm.model.Ap7.990,0
evm.model.Ap7.991,0
evm.model.Ap7.996,0
evm.model.Ap7.997,0
evm.model.Ap7.994,0
evm.model.Ap7.1006,0
evm.model.Ap7.2060,0
evm.model.Ap7.2658,0
evm.model.Ap7.2659,0
evm.model.Ap7.2654,0
evm.model.Ap7.1003,0
evm.model.Ap7.2655,0
evm.model.Ap7.2652,0
evm.model.Ap7.2653,0
evm.model.Ap7.2651,0
evm.model.Ap7.602,0
evm.model.Ap7.603,0
evm.model.Ap7.600,0
evm.model.Ap7.601,0
evm.model.Ap7.606,0
evm.model.Ap7.607,0
evm.model.Ap7.604,0
evm.model.Ap7.605,0
evm.model.Ap7.608,0
evm.model.Ap7.609,0
evm.model.Ap7.1008,0
evm.model.Ap7.2380,0
evm.model.Ap7.2383,0
evm.model.Ap7.120,0
evm.model.Ap7.2529,0
evm.model.Ap7.378,0
evm.model.Ap7.379,0
evm.model.Ap7.379.1.5f15e82d,0
evm.model.Ap7.372,0
evm.model.Ap7.373,0
evm.model.Ap7.370,0
evm.model.Ap7.371,0
evm.model.Ap7.376,0
evm.model.Ap7.377,0
evm.model.Ap7.374,0
evm.model.Ap7.375,0
evm.model.Ap7.8,0
evm.model.Ap7.9,0
evm.model.Ap7.6,0
evm.model.Ap7.7,0
evm.model.Ap7.4,0
evm.model.Ap7.5,0
evm.model.Ap7.2,0
evm.model.Ap7.3,0
evm.model.Ap7.1,0
evm.model.Ap7.817,0
evm.model.Ap7.816,0
evm.model.Ap7.813,0
evm.model.Ap7.811,0
evm.model.Ap7.810,0
evm.model.Ap7.2440,0
evm.model.Ap7.2521,0
evm.model.Ap7.2522,0
evm.model.Ap7.2524,0
evm.model.Ap7.2810,0
evm.model.Ap7.2811,0
evm.model.Ap7.2812,0
evm.model.Ap7.2813,0
evm.model.Ap7.2816,0
evm.model.Ap7.2817,0
evm.model.Ap7.2818,0
evm.model.Ap7.2819,0
evm.model.Ap7.2528,0
evm.model.Ap7.40,0
evm.model.Ap7.2047,0
evm.model.Ap7.2045,0
evm.model.Ap7.1288,0
evm.model.Ap7.1289,0
evm.model.Ap7.1284,0
evm.model.Ap7.1285,0
evm.model.Ap7.1286,0
evm.model.Ap7.1287,0
evm.model.Ap7.1280,0
evm.model.Ap7.1281,0
evm.model.Ap7.1282,0
evm.model.Ap7.1283,0
evm.model.Ap7.2487,0
evm.model.Ap7.2486,0
evm.model.Ap7.2485.1.5f15e93a,0
evm.model.Ap7.2485,0
evm.model.Ap7.2484,0
evm.model.Ap7.2481,0
evm.model.Ap7.2480,0
evm.model.Ap7.2489,0
evm.model.Ap7.2488,0
evm.model.Ap7.2739,0
evm.model.Ap7.2738,0
evm.model.Ap7.2735,0
evm.model.Ap7.2737,0
evm.model.Ap7.2736,0
evm.model.Ap7.2731,0
evm.model.Ap7.2730,0
evm.model.Ap7.2733,0
evm.model.Ap7.2732,0
evm.model.Ap7.2799,0
evm.model.Ap7.2798,0
evm.model.Ap7.2797,0
evm.model.Ap7.2796,0
evm.model.Ap7.2791,0
evm.model.Ap7.2790,0
evm.model.Ap7.239,0
evm.model.Ap7.238,0
evm.model.Ap7.237,0
evm.model.Ap7.236,0
evm.model.Ap7.235,0
evm.model.Ap7.233,0
evm.model.Ap7.232,0
evm.model.Ap7.231,0
evm.model.Ap7.230,0
evm.model.Ap7.912,0
evm.model.Ap7.913,0
evm.model.Ap7.910,0
evm.model.Ap7.911,0
evm.model.Ap7.916,0
evm.model.Ap7.917,0
evm.model.Ap7.914,0
evm.model.Ap7.915.1.5f15e891,0
evm.model.Ap7.915,0
evm.model.Ap7.2139,0
evm.model.Ap7.2138,0
evm.model.Ap7.2137,0
evm.model.Ap7.2136,0
evm.model.Ap7.2135,0
evm.model.Ap7.2133,0
evm.model.Ap7.2132,0
evm.model.Ap7.2131,0
evm.model.Ap7.2130,0
evm.model.Ap7.680,0
evm.model.Ap7.1327,0
evm.model.Ap7.1326,0
evm.model.Ap7.1325,0
evm.model.Ap7.1324,0
evm.model.Ap7.1323,0
evm.model.Ap7.1322,0
evm.model.Ap7.1321,0
evm.model.Ap7.1321.1.5f15e8e0,0
evm.model.Ap7.1320,0
evm.model.Ap7.1329,0
evm.model.Ap7.1328,0
evm.model.Ap7.2678,0
evm.model.Ap7.2679,0
evm.model.Ap7.54,0
evm.model.Ap7.55,0
evm.model.Ap7.50,0
evm.model.Ap7.51,0
evm.model.Ap7.851,0
evm.model.Ap7.1369,0
evm.model.Ap7.1080,0
evm.model.Ap7.688,0
evm.model.Ap7.689,0
evm.model.Ap7.855,0
evm.model.Ap7.1899,0
evm.model.Ap7.1898,0
evm.model.Ap7.1659,0
evm.model.Ap7.1657,0
evm.model.Ap7.1656,0
evm.model.Ap7.1655,0
evm.model.Ap7.1654,0
evm.model.Ap7.1653,0
evm.model.Ap7.1652,0
evm.model.Ap7.1652.1.5f15e903,0
evm.model.Ap7.1651,0
evm.model.Ap7.1650,0
evm.model.Ap7.2300,0
evm.model.Ap7.2302,0
evm.model.Ap7.2303,0
evm.model.Ap7.2304,0
evm.model.Ap7.2305,0
evm.model.Ap7.2306,0
evm.model.Ap7.2308,0
evm.model.Ap7.2309,0
evm.model.Ap7.251,0
evm.model.Ap7.250,0
evm.model.Ap7.1093,0
evm.model.Ap7.1518,0
evm.model.Ap7.1519,0
evm.model.Ap7.1510,0
evm.model.Ap7.1512,0
evm.model.Ap7.1513,0
evm.model.Ap7.1514,0
evm.model.Ap7.2676,0
evm.model.Ap7.1516,0
evm.model.Ap7.1517,0
evm.model.Ap7.2845,0
evm.model.Ap7.2275,0
evm.model.Ap7.2277,0
evm.model.Ap7.529,0
evm.model.Ap7.2338,0
evm.model.Ap7.527,0
evm.model.Ap7.525,0
evm.model.Ap7.524,0
evm.model.Ap7.523,0
evm.model.Ap7.522,0
evm.model.Ap7.521,0
evm.model.Ap7.2018,0
evm.model.Ap7.2334,0
evm.model.Ap7.1917,0
evm.model.Ap7.2417,0
evm.model.Ap7.2405,0
evm.model.Ap7.2404,0
evm.model.Ap7.2403,0
evm.model.Ap7.2402,0
evm.model.Ap7.2401,0
evm.model.Ap7.2400,0
evm.model.Ap7.2744,0
evm.model.Ap7.2575,0
evm.model.Ap7.2574,0
evm.model.Ap7.2573,0
evm.model.Ap7.2572,0
evm.model.Ap7.2746,0
evm.model.Ap7.2399,0
evm.model.Ap7.2398,0
evm.model.Ap7.2011,0
evm.model.Ap7.2391,0
evm.model.Ap7.814,0
evm.model.Ap7.778,0
evm.model.Ap7.776,0
evm.model.Ap7.777,0
evm.model.Ap7.774,0
evm.model.Ap7.775,0
evm.model.Ap7.772,0
evm.model.Ap7.773,0
evm.model.Ap7.770,0
evm.model.Ap7.771,0
evm.model.Ap7.2013.1.5f15e91a,0
evm.model.Ap7.2013,0
evm.model.Ap7.1031,0
evm.model.Ap7.1030,0
evm.model.Ap7.1039,0
evm.model.Ap7.1949,0
evm.model.Ap7.1948,0
evm.model.Ap7.1943,0
evm.model.Ap7.1942,0
evm.model.Ap7.1941,0
evm.model.Ap7.1940,0
evm.model.Ap7.1947,0
evm.model.Ap7.1946,0
evm.model.Ap7.1945,0
evm.model.Ap7.1944,0
evm.model.Ap7.176,0
evm.model.Ap7.170,0
evm.model.Ap7.171,0
evm.model.Ap7.172,0
evm.model.Ap7.173,0
evm.model.Ap7.2079,0
evm.model.Ap7.2076,0
evm.model.Ap7.2077,0
evm.model.Ap7.2074,0
evm.model.Ap7.2075,0
evm.model.Ap7.753,0
evm.model.Ap7.929,0
evm.model.Ap7.928,0
evm.model.Ap7.923,0
evm.model.Ap7.922,0
evm.model.Ap7.921,0
evm.model.Ap7.920,0
evm.model.Ap7.927,0
evm.model.Ap7.926,0
evm.model.Ap7.925,0
evm.model.Ap7.924,0
evm.model.Ap7.2857,0
evm.model.Ap7.2850,0
evm.model.Ap7.2850.1.5f15e959,0
evm.model.Ap7.2924,0
evm.model.Ap7.2925,0
evm.model.Ap7.2926,0
evm.model.Ap7.2920,0
evm.model.Ap7.2921,0
evm.model.Ap7.2922,0
evm.model.Ap7.2923,0
evm.model.Ap7.2928,0
evm.model.Ap7.2928.1.5f15e962,0
evm.model.Ap7.2929,0
evm.model.Ap7.2432,0
evm.model.Ap7.2865,0
evm.model.Ap7.2864,0
evm.model.Ap7.2861,0
evm.model.Ap7.2860,0
evm.model.Ap7.2862,0
evm.model.Ap7.1590,0
evm.model.Ap7.1591,0
evm.model.Ap7.1592,0
evm.model.Ap7.1593,0
evm.model.Ap7.1594,0
evm.model.Ap7.1596,0
evm.model.Ap7.1597,0
evm.model.Ap7.1598,0
evm.model.Ap7.1599,0
evm.model.Ap7.1274,0
evm.model.Ap7.1752,0
evm.model.Ap7.1753,0
evm.model.Ap7.1750,0
evm.model.Ap7.1751,0
evm.model.Ap7.1756,0
evm.model.Ap7.1757,0
evm.model.Ap7.1754,0
evm.model.Ap7.1755,0
evm.model.Ap7.1758,0
evm.model.Ap7.1759,0
evm.model.Ap7.2685,0
evm.model.Ap7.2686,0
evm.model.Ap7.2681,0
evm.model.Ap7.2680,0
evm.model.Ap7.2223,0
evm.model.Ap7.2222,0
evm.model.Ap7.2220,0
evm.model.Ap7.2227,0
evm.model.Ap7.2226,0
evm.model.Ap7.2225,0
evm.model.Ap7.2224,0
evm.model.Ap7.2682,0
evm.model.Ap7.62,0
evm.model.Ap7.2689,0
evm.model.Ap7.1481,0
evm.model.Ap7.1487,0
evm.model.Ap7.1259,0
evm.model.Ap7.1258,0
evm.model.Ap7.1253,0
evm.model.Ap7.1252,0
evm.model.Ap7.1251,0
evm.model.Ap7.1250,0
evm.model.Ap7.1257,0
evm.model.Ap7.1256,0
evm.model.Ap7.1255,0
evm.model.Ap7.1254,0
evm.model.Ap7.802,0
evm.model.Ap7.803,0
evm.model.Ap7.1151,0
evm.model.Ap7.2866,0
evm.model.Ap7.448,0
evm.model.Ap7.449,0
evm.model.Ap7.444,0
evm.model.Ap7.445,0
evm.model.Ap7.446,0
evm.model.Ap7.447,0
evm.model.Ap7.440,0
evm.model.Ap7.441,0
evm.model.Ap7.442,0
evm.model.Ap7.443,0
evm.model.Ap7.153,0
evm.model.Ap7.1154,0
evm.model.Ap7.2436,0
evm.model.Ap7.1499,0
evm.model.Ap7.1498.1.5f15e8f2,0
evm.model.Ap7.1498,0
evm.model.Ap7.1495,0
evm.model.Ap7.1494,0
evm.model.Ap7.1497,0
evm.model.Ap7.1496,0
evm.model.Ap7.1491,0
evm.model.Ap7.1490,0
evm.model.Ap7.1493,0
evm.model.Ap7.1492,0
evm.model.Ap7.1159,0
evm.model.Ap7.891,0
evm.model.Ap7.2421,0
evm.model.Ap7.89,0
evm.model.Ap7.88,0
evm.model.Ap7.87,0
evm.model.Ap7.86,0
evm.model.Ap7.85,0
evm.model.Ap7.84,0
evm.model.Ap7.83.1.5f15e7c7,0
evm.model.Ap7.83,0
evm.model.Ap7.82,0
evm.model.Ap7.81,0
evm.model.Ap7.80,0
evm.model.Ap7.639,0
evm.model.Ap7.638,0
evm.model.Ap7.633,0
evm.model.Ap7.632,0
evm.model.Ap7.631,0
evm.model.Ap7.630,0
evm.model.Ap7.637,0
evm.model.Ap7.636,0
evm.model.Ap7.635,0
evm.model.Ap7.634,0
evm.model.Ap7.2475,0
evm.model.Ap7.2863,0
evm.model.Ap7.2555,0
evm.model.Ap7.1042,0
evm.model.Ap7.1043,0
evm.model.Ap7.1046,0
evm.model.Ap7.1044,0
evm.model.Ap7.1045,0
evm.model.Ap7.2557,0
evm.model.Ap7.2428,0
evm.model.Ap7.2550,0
evm.model.Ap7.343,0
evm.model.Ap7.342,0
evm.model.Ap7.341,0
evm.model.Ap7.340,0
evm.model.Ap7.347,0
evm.model.Ap7.346,0
evm.model.Ap7.345,0
evm.model.Ap7.344,0
evm.model.Ap7.349,0
evm.model.Ap7.348,0
evm.model.Ap7.2553,0
evm.model.Ap7.2276,0
evm.model.Ap7.2471,0
evm.model.Ap7.192,0
evm.model.Ap7.193,0
evm.model.Ap7.198,0
evm.model.Ap7.199,0
evm.model.Ap7.93,0
evm.model.Ap7.94,0
evm.model.Ap7.99,0
evm.model.Ap7.1595,0
evm.model.Ap7.1733,0
evm.model.Ap7.2289,0
evm.model.Ap7.2288,0
evm.model.Ap7.130,0
evm.model.Ap7.2704,0
evm.model.Ap7.2705,0
evm.model.Ap7.2706,0
evm.model.Ap7.2707,0
evm.model.Ap7.2700,0
evm.model.Ap7.2701,0
evm.model.Ap7.2702,0
evm.model.Ap7.2703,0
evm.model.Ap7.2708,0
evm.model.Ap7.2709,0
evm.model.Ap7.1889,0
evm.model.Ap7.2473,0
evm.model.Ap7.2533,0
evm.model.Ap7.2532,0
evm.model.Ap7.2537,0
evm.model.Ap7.2534,0
evm.model.Ap7.1415,0
evm.model.Ap7.1414,0
evm.model.Ap7.1417,0
evm.model.Ap7.1416,0
evm.model.Ap7.1411,0
evm.model.Ap7.1410,0
evm.model.Ap7.1413,0
evm.model.Ap7.1412,0
evm.model.Ap7.1419,0
evm.model.Ap7.1418,0
evm.model.Ap7.2688,0
evm.model.Ap7.2146,0
evm.model.Ap7.2147,0
evm.model.Ap7.2144,0
evm.model.Ap7.2145,0
evm.model.Ap7.2142,0
evm.model.Ap7.2143,0
evm.model.Ap7.2140,0
evm.model.Ap7.2141,0
evm.model.Ap7.2148,0
evm.model.Ap7.2149,0
evm.model.Ap7.1833,0
evm.model.Ap7.1832,0
evm.model.Ap7.1831,0
evm.model.Ap7.1830,0
evm.model.Ap7.1837,0
evm.model.Ap7.1836,0
evm.model.Ap7.1835,0
evm.model.Ap7.1834,0
evm.model.Ap7.2078,0
evm.model.Ap7.941,0
evm.model.Ap7.940,0
evm.model.Ap7.2509,0
evm.model.Ap7.942,0
evm.model.Ap7.945,0
evm.model.Ap7.944,0
evm.model.Ap7.947,0
evm.model.Ap7.946,0
evm.model.Ap7.2073,0
evm.model.Ap7.949,0
evm.model.Ap7.948,0
evm.model.Ap7.2070,0
evm.model.Ap7.1359,0
evm.model.Ap7.1356,0
evm.model.Ap7.1357,0
evm.model.Ap7.1354,0
evm.model.Ap7.1352,0
evm.model.Ap7.1353,0
evm.model.Ap7.1350,0
evm.model.Ap7.1351,0
evm.model.Ap7.264,0
evm.model.Ap7.265,0
evm.model.Ap7.1204,0
evm.model.Ap7.1205,0
evm.model.Ap7.1206,0
evm.model.Ap7.1207,0
evm.model.Ap7.1201,0
evm.model.Ap7.1202,0
evm.model.Ap7.1203,0
evm.model.Ap7.1626,0
evm.model.Ap7.1627,0
evm.model.Ap7.1624,0
evm.model.Ap7.1625,0
evm.model.Ap7.1622,0
evm.model.Ap7.1623,0
evm.model.Ap7.1620,0
evm.model.Ap7.1621,0
evm.model.Ap7.1628,0
evm.model.Ap7.1629,0
evm.model.Ap7.1094,0
evm.model.Ap7.2571,0
evm.model.Ap7.1358,0
evm.model.Ap7.1355,0
evm.model.Ap7.2362,0
evm.model.Ap7.2360,0
evm.model.Ap7.2366,0
evm.model.Ap7.2849,0
evm.model.Ap7.2848,0
evm.model.Ap7.1125,0
evm.model.Ap7.1127,0
evm.model.Ap7.1781,0
evm.model.Ap7.1780,0
evm.model.Ap7.1783,0
evm.model.Ap7.1782,0
evm.model.Ap7.1785,0
evm.model.Ap7.1784,0
evm.model.Ap7.1787,0
evm.model.Ap7.1786,0
evm.model.Ap7.1789,0
evm.model.Ap7.1788,0
evm.model.Ap7.2476,0
evm.model.Ap7.2474,0
evm.model.Ap7.2474.1.5f15e939,0
evm.model.Ap7.2472,0
evm.model.Ap7.2470,0
evm.model.Ap7.2478,0
evm.model.Ap7.1877,0
evm.model.Ap7.1875,0
evm.model.Ap7.1873,0
evm.model.Ap7.1871,0
evm.model.Ap7.1879,0
evm.model.Ap7.1878,0
evm.model.Ap7.2269,0
evm.model.Ap7.416,0
evm.model.Ap7.2268,0
evm.model.Ap7.419,0
evm.model.Ap7.260,0
evm.model.Ap7.261,0
evm.model.Ap7.262,0
evm.model.Ap7.263,0
evm.model.Ap7.266,0
evm.model.Ap7.267,0
evm.model.Ap7.269,0
evm.model.Ap7.692,0
evm.model.Ap7.2673,0
evm.model.Ap7.2523,0
evm.model.Ap7.2525,0
evm.model.Ap7.747,0
evm.model.Ap7.746,0
evm.model.Ap7.745,0
evm.model.Ap7.744,0
evm.model.Ap7.743,0
evm.model.Ap7.2526,0
evm.model.Ap7.741,0
evm.model.Ap7.740,0
evm.model.Ap7.2527,0
evm.model.Ap7.749,0
evm.model.Ap7.1861,0
evm.model.Ap7.718,0
evm.model.Ap7.719,0
evm.model.Ap7.711,0
evm.model.Ap7.716,0
evm.model.Ap7.2627,0
evm.model.Ap7.2626,0
evm.model.Ap7.2626.1.5f15e945,0
evm.model.Ap7.2625,0
evm.model.Ap7.2624,0
evm.model.Ap7.2623,0
evm.model.Ap7.2621,0
evm.model.Ap7.2620,0
evm.model.Ap7.2629,0
evm.model.Ap7.2628,0
evm.model.Ap7.809,0
evm.model.Ap7.974,0
evm.model.Ap7.975,0
evm.model.Ap7.976,0
evm.model.Ap7.977,0
evm.model.Ap7.970,0
evm.model.Ap7.971,0
evm.model.Ap7.453,0
evm.model.Ap7.2359,0
evm.model.Ap7.2358,0
evm.model.Ap7.2357,0
evm.model.Ap7.2356,0
evm.model.Ap7.2355,0
evm.model.Ap7.2355.1.5f15e930,0
evm.model.Ap7.2354,0
evm.model.Ap7.2353,0
evm.model.Ap7.2352,0
evm.model.Ap7.2351,0
evm.model.Ap7.2350,0
evm.model.Ap7.2003,0
evm.model.Ap7.2002,0
evm.model.Ap7.2001,0
evm.model.Ap7.2000,0
evm.model.Ap7.2007,0
evm.model.Ap7.712,0
evm.model.Ap7.2006,0
evm.model.Ap7.2005,0
evm.model.Ap7.2004,0
